"normal_quantile","empirical_quantile"
-1.80868470821509,-1.22835876242538
-1.80228867112425,-1.21132032089548
-1.7959655256605,-1.20793971958149
-1.78971338194277,-1.20666924525358
-1.78353042409434,-1.2065286487188
-1.7774149063907,-1.20389807245594
-1.77136514965617,-1.20239370572074
-1.7653795378901,-1.2023519557049
-1.75945651510554,-1.19985115710687
-1.75359458236413,-1.19716715080614
-1.74779229499297,-1.19649813256383
-1.74204825997009,-1.19240899889654
-1.73636113346637,-1.18974230418238
-1.73072961853276,-1.18783147161453
-1.72515246292263,-1.18092876276563
-1.71962845703977,-1.17916318289922
-1.71415643200351,-1.17789645278568
-1.7087352578229,-1.17712177009681
-1.70336384167271,-1.17662157016001
-1.69804112626442,-1.17610185232044
-1.69276608830602,-1.17327039392801
-1.68753773704481,-1.17110113543741
-1.68235511288794,-1.17060630405755
-1.67721728609563,-1.16960085508672
-1.67212335554262,-1.1688771691034
-1.66707244754357,-1.16464965150471
-1.66206371473838,-1.16440204149558
-1.65709633503402,-1.15732014767101
-1.65216951059912,-1.15658447731364
-1.64728246690852,-1.15368060803561
-1.64243445183458,-1.15024433511923
-1.63762473478263,-1.14746589942484
-1.63285260586799,-1.14021958192231
-1.62811737513213,-1.13679869625151
-1.62341837179581,-1.13062290997545
-1.61875494354711,-1.12687092448155
-1.61412645586231,-1.12650826993971
-1.60953229135801,-1.12483669576157
-1.6049718491725,-1.12180071474156
-1.6004445443751,-1.11997661273958
-1.59594980740171,-1.11961939381624
-1.59148708351536,-1.11727779867394
-1.58705583229031,-1.11565015512893
-1.58265552711858,-1.11563257238985
-1.57828565473764,-1.11477814720183
-1.57394571477827,-1.1146568864646
-1.56963521933151,-1.11170299499761
-1.56535369253373,-1.11063670092394
-1.56110067016898,-1.10792941071503
-1.55687569928766,-1.10146517651045
-1.55267833784076,-1.09979455924064
-1.54850815432898,-1.09934698251741
-1.54436472746589,-1.09405270365953
-1.54024764585449,-1.09348063805306
-1.5361565076766,-1.09258067406485
-1.53209092039437,-1.08890429693201
-1.52805050046347,-1.08653618593082
-1.52403487305726,-1.08566003014333
-1.52004367180158,-1.07943215203927
-1.51607653851958,-1.07800183707036
-1.51213312298618,-1.07567087790704
-1.50821308269168,-1.0718325163137
-1.50431608261421,-1.07085061174135
-1.50044179500047,-1.06946179414317
-1.49658989915458,-1.06685007611311
-1.49276008123449,-1.06615279623714
-1.48895203405583,-1.05863023523404
-1.48516545690268,-1.05757059802304
-1.48140005534509,-1.04923984767325
-1.47765554106308,-1.04523380902227
-1.47393163167669,-1.04499728148581
-1.47022805058201,-1.04463158889292
-1.46654452679287,-1.04389471177905
-1.46288079478792,-1.04319962460097
-1.45923659436287,-1.03809116499487
-1.45561167048784,-1.03038487513643
-1.45200577316938,-1.02961857813259
-1.44841865731714,-1.02792670129031
-1.44485008261491,-1.02604517128033
-1.44129981339597,-1.02110273982191
-1.43776761852244,-1.01957819619316
-1.43425327126859,-1.01954277452339
-1.43075654920783,-1.0167075296328
-1.42727723410345,-1.01286915204894
-1.42381511180267,-1.01134287364246
-1.42036997213421,-1.0050390498466
-1.4169416088089,-1.00457246650309
-1.41352981932354,-0.998690988162574
-1.41013440486764,-0.998636950562624
-1.40675517023306,-0.995703691383734
-1.40339192372644,-0.994877852839061
-1.40004447708425,-0.992863053241145
-1.39671264539045,-0.991872452549168
-1.39339624699658,-0.990881382805959
-1.39009510344424,-0.987674538091553
-1.38680903938995,-0.982389965633279
-1.38353788253207,-0.982252698531271
-1.38028146354001,-0.981556074334324
-1.37703961598543,-0.980561254100996
-1.37381217627545,-0.973593385649375
-1.37059898358776,-0.97184017664747
-1.36739987980762,-0.971342225315062
-1.36421470946663,-0.970168620525381
-1.36104331968325,-0.969694631344389
-1.35788556010497,-0.968924451946717
-1.35474128285211,-0.967774530831228
-1.3516103424632,-0.96515804426168
-1.34849259584182,-0.963495596893149
-1.34538790220496,-0.956501365841658
-1.34229612303276,-0.955535269730989
-1.3392171220196,-0.951179404584215
-1.33615076502655,-0.950065635170774
-1.33309692003509,-0.947401099083701
-1.33005545710203,-0.942868146124341
-1.32702624831567,-0.942258903936927
-1.32400916775312,-0.939153612867701
-1.32100409143872,-0.93421472311592
-1.31801089730354,-0.933626993861416
-1.31502946514595,-0.930625109193765
-1.31205967659326,-0.929196180879658
-1.30910141506421,-0.927765303078476
-1.30615456573262,-0.92536276897921
-1.30321901549173,-0.924413583455993
-1.30029465291968,-0.924208872641751
-1.29738136824568,-0.921006845105789
-1.29447905331712,-0.914031399007509
-1.29158760156747,-0.911000897466203
-1.28870690798502,-0.908826137560161
-1.2858368690823,-0.904381452556923
-1.28297738286635,-0.904045875504034
-1.28012834880966,-0.902720446020418
-1.27728966782183,-0.898579228379771
-1.27446124222193,-0.894162873866573
-1.27164297571153,-0.891813045065688
-1.26883477334831,-0.891750087562996
