"standardized_alpha","quantity","standardized_error"
0.670090333363303,"Delta",0.332712180518112
0.752132724335157,"Delta",0.950793766439751
0.314186814760095,"Delta",0.143157913577706
-0.904196092807968,"Delta",-0.769521216592746
-0.511699812495225,"Delta",-0.621826583719784
1.07599701024911,"Delta",0.824353087116696
0.966107396744045,"Delta",0.666490542140786
0.75007991299413,"Delta",-0.111632084464519
0.306160068748262,"Delta",5.27412654768735e-05
-0.866175369993127,"Delta",-0.839641949551393
0.171313341079326,"Delta",-0.157390765619555
-0.243326734611658,"Delta",-0.289645579524162
-0.0382632653435771,"Delta",-0.17766901853324
-0.197236939806308,"Delta",-0.7930945458973
-0.118404372662823,"Delta",-0.212209231548193
0.200520421470653,"Delta",0.426991420101136
0.0961355231753659,"Delta",0.0915050621716801
0.0244667405341014,"Delta",0.0140928883220377
-0.0614971341100943,"Delta",-0.265634222469926
-1.37297448316332,"Delta",-1.06720921034733
-2.01655220994904,"Delta",-1.17489696835663
0.491161654228176,"Delta",0.322282583646663
1.24624906019665,"Delta",1.13056348665299
1.07185294076016,"Delta",1.34166799304993
-0.0970060042515819,"Delta",-0.489371692333969
0.757020804031632,"Delta",1.28690874720715
-1.35895595182955,"Delta",-1.20659331675232
1.76978515661994,"Delta",1.92617862782566
0.37657138603139,"Delta",-0.232721026489297
0.259806218101101,"Delta",0.0279344840182344
0.342236401524468,"Delta",0.00305812265428285
-0.399817327352523,"Delta",-0.644849398541434
0.217154063778743,"Delta",-0.416742608204765
-1.79762333325102,"Delta",-1.22317502641464
1.6269008138748,"Delta",1.61973533552413
0.329966092145653,"Delta",0.548619958628079
0.533402754169705,"Delta",0.317116057781103
-0.806301452940362,"Delta",-0.645033649231216
0.543818033344684,"Delta",0.288161466692047
0.585717915795293,"Delta",0.585079168532683
-1.14388157327645,"Delta",-0.83151576696818
2.27420461713808,"Delta",2.84088044333196
-1.59122738021317,"Delta",-1.15432889070122
0.448304293929777,"Delta",0.13132301602692
-1.1521976901293,"Delta",-0.991729267785813
0.83036277236833,"Delta",1.00765255266809
1.28791653741694,"Delta",1.47486904346574
0.0440610356271211,"Delta",-0.434695442820893
-0.220545037381651,"Delta",-0.481299131487527
1.39996021263455,"Delta",1.44302771763357
0.329230189461868,"Delta",0.227960656806881
-0.789554822520313,"Delta",-0.665504753072114
-0.396063478924103,"Delta",-0.713318312172391
1.49430785915005,"Delta",1.14028235377424
-1.45531051786741,"Delta",-1.00816847520048
0.901675227584023,"Delta",1.220021072844
1.40500864005593,"Delta",2.20598335691999
0.285033038553909,"Delta",0.127605694997531
0.222820629865815,"Delta",0.10834344481792
1.36286128101919,"Delta",1.78771792716249
-0.955826816895635,"Delta",-0.991676585739363
-0.0459112368760836,"Delta",-0.33745444785463
-0.0921581242330962,"Delta",0.0922505902659644
-0.325575192586218,"Delta",-0.746868732208043
1.35092344634286,"Delta",1.76147066951255
1.07066706183483,"Delta",0.367432919633978
1.15882046762796,"Delta",1.35900710041614
0.331508268794453,"Delta",0.369120326394701
-0.392228315513994,"Delta",-0.654181922559317
0.0698014780318535,"Delta",-0.258030331634111
0.828842703249322,"Delta",0.628052479879715
0.020093119163385,"Delta",-0.350086559251764
0.0430683153825321,"Delta",0.120194450262269
0.470144880317991,"Delta",0.789098970216221
1.54994681943718,"Delta",1.39234538369578
2.60347473668166,"Delta",4.23700320012113
-1.02385796632726,"Delta",-0.9267857230562
0.0602255250963077,"Delta",-0.170346398879947
0.372238090917203,"Delta",-0.357946558251452
-0.22037102520215,"Delta",-0.677809369068132
0.684770868721101,"Delta",0.236008048060956
0.161688061383928,"Delta",0.0255894572877466
-0.779369774866378,"Delta",-0.887301688461046
1.00310933109732,"Delta",1.08993466402169
0.452478088513396,"Delta",0.613869711163304
-0.372697546622792,"Delta",-0.593880680855284
0.125869654481955,"Delta",0.0719852902330429
0.165249724550779,"Delta",0.415362285869275
0.24252293078086,"Delta",0.172785911670505
2.0930655900392,"Delta",2.68131743194255
0.542580359825855,"Delta",0.657926493918881
-0.666796669118345,"Delta",-0.727168700174513
-0.685472252261445,"Delta",-0.587481661596914
0.123463173819297,"Delta",-0.0887092090204456
-0.930494965889115,"Delta",-0.834115784089076
0.861104799285561,"Delta",1.1814791266376
0.694355134892138,"Delta",0.545533866067955
-0.300024395867345,"Delta",-0.308324653609995
-0.12084917048481,"Delta",0.0193238168399445
0.430821046141354,"Delta",0.25795796456392
-0.611126606788941,"Delta",-0.494219091448397
1.71268943702545,"Delta",2.77915473365968
0.0614478821372688,"Delta",0.226417253109829
0.60530898707441,"Delta",0.357932473765227
-1.49987486154164,"Delta",-1.08191209267834
0.885944073841868,"Delta",0.180241180489823
0.183720231467209,"Delta",0.358580152078163
0.369599662346807,"Delta",0.023886342882294
0.70337779055852,"Delta",0.0339198206525471
0.658622943332685,"Delta",0.152624367333322
0.167504334876979,"Delta",0.110832767679824
-1.42150600218508,"Delta",-0.934905751110893
0.686583862314849,"Delta",0.977184156062271
0.593996482644916,"Delta",0.571164925534519
-0.346703347719304,"Delta",-0.18576141371589
-0.466176105540891,"Delta",-0.851851592825753
0.691433845001308,"Delta",0.206331564664026
1.02162995692081,"Delta",0.731893579386304
-0.690924241755394,"Delta",-0.815502010726973
0.329307668442096,"Delta",0.0360638173776016
0.527415839365968,"Delta",0.588310019102368
-0.489188649845186,"Delta",-0.334357051397076
0.270361626382626,"Delta",0.345858373276652
0.217698195033386,"Delta",0.286404094870293
0.701461682378885,"Delta",-0.11388427200625
0.356340880407869,"Delta",0.25203257194599
-1.0589763573224,"Delta",-0.983003740862197
0.00443911402959708,"Delta",0.210943937686941
-1.524060048245,"Delta",-1.13033121847124
0.471555508127466,"Delta",0.407153607231009
0.38510105037493,"Delta",0.214312085039212
-0.800539059048684,"Delta",-0.982488563911671
1.17537894840009,"Delta",1.30949809497788
1.04349642110322,"Delta",1.38046779107947
0.468822265010796,"Delta",0.592323039200328
-1.11429563488633,"Delta",-1.00303174512242
1.58417030145822,"Delta",1.96049642865906
0.801022406263945,"Delta",0.657293107045783
-0.469832663256819,"Delta",-0.560265570412455
0.494834958289951,"Delta",0.470594207380289
0.104680533279528,"Delta",-0.657035316940187
0.0546938335314872,"Delta",0.19827463270484
-0.201535134991706,"Delta",-0.191064902639548
-2.40667672045822,"Delta",-1.41936495998814
0.400449328575293,"Delta",0.0355902480643064
0.608200093007909,"Delta",0.379330675997443
1.11468598745674,"Delta",1.13545117523756
0.321357311290621,"Delta",0.0493053771488998
0.450855233602607,"Delta",0.49182298026572
0.917943536668802,"Delta",1.60115973676837
-0.583802124507797,"Delta",-0.917537066673349
-0.036564856986395,"Delta",-0.408477660706219
0.0792623804633647,"Delta",0.117645696635405
-2.24437264801401,"Delta",-1.28937284017979
-1.64313290501295,"Delta",-1.12627640548839
0.76598562106599,"Delta",1.20302844880505
-0.925767692427784,"Delta",-0.700120209272076
0.420518392368863,"Delta",0.382946949872531
0.550268058421687,"Delta",0.0632430838862422
0.494963687262481,"Delta",0.235442237009872
-0.740115617756514,"Delta",-0.871532681152994
0.427483035048849,"Delta",0.348396285901124
1.02430238522537,"Delta",1.3316644098679
-0.978190543178006,"Delta",-0.808268225409558
0.919709872022049,"Delta",0.00311051270934899
0.919400406398363,"Delta",1.16726247209122
0.754445151946429,"Delta",0.993246566615755
1.50047151938183,"Delta",2.22969261255693
0.64881468783172,"Delta",0.0533791244347172
-0.136732244198042,"Delta",-0.0329852826751083
-1.12277704222912,"Delta",-0.724344087478957
-0.286705733938854,"Delta",-0.538297869088632
0.880053744226177,"Delta",0.476857801362962
0.269233966321144,"Delta",0.328533965291654
0.219383643791378,"Delta",0.233103061861891
0.481704991311488,"Delta",0.0218049248588377
0.727994750805325,"Delta",0.617123349811011
-0.144549793649674,"Delta",-0.267844682030979
1.35254396961974,"Delta",1.55165230641288
1.25968795945089,"Delta",1.1879243597394
0.780786577402002,"Delta",0.667805343800128
0.0383710551909905,"Delta",-0.203969550196684
-0.116912183792178,"Delta",-0.33667699526269
-0.96406765510909,"Delta",-0.849073409426022
-0.0270473563413837,"Delta",-0.388379181267354
-0.319410247325979,"Delta",-0.211108848247003
1.14171164163636,"Delta",1.33519132568537
-1.44933948397099,"Delta",-0.749315806806479
0.800326528474867,"Delta",0.91340665977369
0.553256001623924,"Delta",0.526384102287016
0.110059735003001,"Delta",0.146891025753437
-0.770333922153073,"Delta",-0.968802883941264
0.0480422693139519,"Delta",-0.332100843963522
-1.74077897472744,"Delta",-1.20126718844821
-0.167417335397288,"Delta",-0.362758373878453
1.60612047625394,"Delta",1.83304971229299
-0.221102895299635,"Delta",-0.197933683994553
0.41601267819233,"Delta",0.145763764648723
1.16279586672776,"Delta",1.00520501309829
0.224750214247496,"Delta",0.0987841650354568
0.483218095378896,"Delta",0.66107048881492
1.03939252886884,"Delta",1.24318717812491
1.04761059749028,"Delta",0.784931239277181
-1.45349482052669,"Delta",-1.16803126787827
1.25614778568538,"Delta",1.27137330860182
0.543527294954438,"Delta",0.349890914995457
-0.185950658864623,"Delta",-0.371483428283095
-0.105274429873742,"Delta",-0.375618492075338
-0.827657877619449,"Delta",-0.757133773976351
2.2849020126824,"Delta",2.17516333374504
-0.750580993408118,"Delta",-0.69608657529253
0.870885328097101,"Delta",1.11035875354269
0.772437602158219,"Delta",0.660660452281341
-0.387103052351028,"Delta",-0.376170594411914
1.15013071353775,"Delta",0.458278523334298
-0.479209343344029,"Delta",-0.728661710250237
0.317673065173102,"Delta",0.0485477386011002
2.05153327262833,"Delta",2.57237535588732
-0.843178831053601,"Delta",-0.907698803335698
-0.819675521033634,"Delta",-0.909802720068752
0.76740573555026,"Delta",0.159604333937371
0.465198455662567,"Delta",0.350950357401143
-2.0472270116918,"Delta",-1.19992219056753
0.0967120204375239,"Delta",0.0859798584968575
0.601378282642041,"Delta",0.143043729395923
0.533441900410849,"Delta",-0.27702096098201
0.488274757215748,"Delta",0.350832648937922
0.108690601558535,"Delta",0.0235609043417901
-0.459376886325677,"Delta",-0.739559194664129
0.158409269828599,"Delta",0.13390176939656
-0.519976148322735,"Delta",-0.752902370512184
1.08833462875561,"Delta",1.34033229483267
0.291491445029173,"Delta",0.293790502437059
0.0355875669243805,"Delta",-0.655566504048915
-0.266443860276534,"Delta",-0.488890814390829
-1.27591308777894,"Delta",-0.868214968304481
0.529378592498683,"Delta",0.811859308516691
0.766681057564284,"Delta",0.793951563216092
-1.64222314338579,"Delta",-1.05089376329327
-1.417524266281,"Delta",-0.936669716375909
0.0201957941639323,"Delta",-0.52934022204697
1.25602921767256,"Delta",1.27030557790692
0.231486382365694,"Delta",0.201528063574204
-0.129009329770774,"Delta",-0.62632765835318
1.21175223127395,"Delta",0.918592694758105
0.443952939332999,"r2",0.645142111766942
-0.460541892526284,"r2",-0.222923275328243
-0.508101610378275,"r2",-0.526296085195328
1.40279505481662,"r2",1.84851680603008
-0.0345601849100722,"r2",-0.0352277628201801
-1.4780016550739,"r2",-1.11961939381624
-0.560037683408332,"r2",-0.522649855345269
-0.0116752504759714,"r2",0.140174557624834
0.831013465617087,"r2",0.825722073779673
0.685114585198306,"r2",0.863761146706194
0.0478128880192643,"r2",-0.0943104281185766
0.628503717085891,"r2",0.690756155106574
-0.629422868245251,"r2",-0.508418065185343
1.59714199731081,"r2",1.94426044599796
0.0732749341922228,"r2",0.023127224692086
1.23432890174726,"r2",1.30429631530796
-0.380554892974167,"r2",-0.0179779727405445
1.27219736955239,"r2",1.22209351121483
0.377933027006897,"r2",0.567577297180332
-1.8757142794299,"r2",-1.25873884590495
-0.312665267502222,"r2",-0.185211739125473
2.88298891683651,"r2",4.08596942278108
-0.372705674755586,"r2",-0.342593662014934
0.566797114563596,"r2",0.785715894349671
-0.222227871758234,"r2",-0.361694200832781
-0.421513959795339,"r2",-0.258603532698353
-0.559045746507961,"r2",-0.344597894173477
0.405714737964306,"r2",0.456748956308521
0.156015398639964,"r2",0.117823759105554
0.231213872265354,"r2",0.212207724397567
-0.170225802850792,"r2",-0.0749503819061637
0.17509400810336,"r2",0.486851883001579
-1.57816436044884,"r2",-1.26381042748671
-0.432220642833871,"r2",-0.171624733926883
-0.131129057501299,"r2",-0.341365526320878
0.000885805156749055,"r2",-0.0350219860369734
0.810806891797521,"r2",0.936289034977695
-0.418839590771272,"r2",-0.15023756198808
-0.395298045394892,"r2",-0.20616705788802
0.622486099479537,"r2",0.745923160714976
0.652818344187434,"r2",0.570578350928225
1.79440294127779,"r2",2.45740721508094
-0.539463161992162,"r2",-0.473845014930784
1.83542879723587,"r2",2.17467458976091
-0.581311324024345,"r2",-0.397687660066952
1.12501401856684,"r2",1.40093303851385
1.20011537542233,"r2",1.57759154948202
1.91996843162881,"r2",2.54204225404068
0.300949777425429,"r2",0.517548983685216
-0.518175037437575,"r2",-0.577992705668767
1.1401975285356,"r2",1.40258388183121
0.53169422719581,"r2",0.788216337509559
1.04597723772417,"r2",1.08311988022926
-0.177181525793508,"r2",-0.029422277456475
0.70559859066935,"r2",0.826649912561748
0.938649098722397,"r2",1.25385408292781
-0.108695928912903,"r2",-0.114487667420054
-0.921752013312552,"r2",-0.746738861703473
-0.352592123280987,"r2",-0.233587584963608
0.164381132675575,"r2",0.301682055542892
0.388693538813837,"r2",0.646781462671273
1.48863820704266,"r2",1.87304882779423
-2.07794950308817,"r2",-1.3619406012932
0.17538765955205,"r2",-0.114409246436517
-0.172602816846098,"r2",-0.319018941337941
-1.719149694893,"r2",-1.25546244623262
-1.63532985420667,"r2",-1.2734263293164
0.360155844422229,"r2",0.494138240737826
0.703668761041703,"r2",1.01459874371776
0.014711485404542,"r2",0.157542898385621
-0.0690338979549351,"r2",-0.0615030507336599
1.08247473988823,"r2",1.36438462811159
0.478847712956191,"r2",0.599171656164763
-0.357360574301872,"r2",-0.27811859699564
1.09918316066898,"r2",1.54395696270067
0.596472938356348,"r2",0.263750824186675
-1.6285931962367,"r2",-1.20666924525358
0.301719555487861,"r2",0.442044114723101
0.802850205002551,"r2",0.726418205824955
0.657195670612545,"r2",0.919721189130909
-1.46637534875987,"r2",-1.10792941071503
0.271636298319643,"r2",0.46769149406237
1.30019641032653,"r2",1.55004556294306
-0.718258457987831,"r2",-0.571537297579193
-0.973340898903718,"r2",-0.638397734943592
0.164959984678311,"r2",0.375381246183637
-1.06456933993664,"r2",-0.981556074334331
-1.08816160429712,"r2",-0.79381910602647
1.62258910858607,"r2",2.08391935023427
-0.144926033940217,"r2",-0.093185418193074
1.2234118037768,"r2",1.74662362673631
0.190208702249106,"r2",0.0945104247992323
1.21643569535631,"r2",1.62761203537569
0.0248758580061287,"r2",0.228071858661856
-0.1838527016675,"r2",0.0855479675404434
1.1938391885675,"r2",1.28745076712696
-0.296725388874867,"r2",-0.0835461058166261
-1.18358372201331,"r2",-0.811471651090403
1.83264425639806,"r2",2.36751238651674
0.817032839253745,"r2",1.17033575141886
1.25714273364098,"r2",1.59091757446365
0.907795500280897,"r2",1.29799311879213
-0.0896977281748433,"r2",0.0662527618648028
-0.301143387346034,"r2",-0.320276548656974
0.245135048183529,"r2",0.295702192389651
-2.00039770119516,"r2",-1.32837364985636
-1.32836319563933,"r2",-0.994877852839061
0.31059157312618,"r2",0.0461523993781236
2.0769516187325,"r2",2.82776335840154
-0.582573175905444,"r2",-0.334250967810869
1.2907153667939,"r2",1.67488440646373
-0.148833184659728,"r2",-0.044567459995312
1.23600998896249,"r2",1.53682224146436
-1.01102082499977,"r2",-0.871386910015234
0.192879741063918,"r2",0.428367823507882
-0.523785951859653,"r2",-0.383539896109555
-0.170634618269712,"r2",-0.318552122937777
1.11033593519659,"r2",1.44723989781203
-0.732752129144871,"r2",-0.457552748160508
-0.770274198206726,"r2",-0.712690641836164
1.19343296650581,"r2",1.43309132353117
-0.241528314810887,"r2",-0.269014553954128
0.945580282156377,"r2",0.945843435912368
-0.0609190657973184,"r2",-0.214647050078868
0.053903141591635,"r2",0.272308800646991
0.700021559793657,"r2",0.869928969605716
-0.383627314407932,"r2",-0.392209027292955
-0.103597733480382,"r2",-0.0370595380796751
-0.008233200636447,"r2",0.288423686774094
-0.323394145507163,"r2",-0.533776924147673
0.837923862004301,"r2",1.1516389732783
0.752215920236707,"r2",0.741430004968329
0.713344798453862,"r2",0.85790159718793
1.94777323762942,"r2",2.48043591280745
-2.51841376852384,"r2",-1.45388544137323
-0.516403718673327,"r2",-0.356864775689863
1.11584761616059,"r2",1.28508403622412
-0.24003903599531,"r2",-0.00990799768014368
1.85187575960085,"r2",2.32275617741625
-1.15169578032354,"r2",-0.769821735504932
0.0843847082883946,"r2",-0.0583724248279208
0.208038862333926,"r2",0.498643012007817
0.388084925561727,"r2",0.343442992548857
1.93824793743776,"r2",2.37711911721752
0.327983775640724,"r2",0.470448008610586
-1.00616175667565,"r2",-0.891750087562998
1.05388731636802,"r2",1.26421931288355
0.0700486886613104,"r2",-0.00783877642570744
-0.143057349440234,"r2",0.045603377535244
-1.38785573287711,"r2",-1.01957819619316
-0.660710307063772,"r2",-0.483764405317668
0.788221911694169,"r2",1.05745727444981
-1.0627535375078,"r2",-0.71834502940851
-0.218972070650553,"r2",-0.179212461517676
0.795676533822801,"r2",1.14550173307633
-0.216852914254429,"r2",-0.0890161117855131
-1.54161370493386,"r2",-1.15024433511922
-0.420345579562432,"r2",-0.374712521729179
-0.888831107481066,"r2",-0.784072566160591
-2.01201093332134,"r2",-1.46963763267349
-0.868101945589213,"r2",-0.732679111524108
0.6068430399289,"r2",1.00056914559769
-0.452656873661951,"r2",-0.343434243455673
0.400231867747463,"r2",0.664225142022422
-0.0298513301613973,"r2",0.0984914525979884
-0.750834195642409,"r2",-0.783081041201934
0.0547479371024085,"r2",-0.0406602732578747
-0.104356898353592,"r2",0.0686447150278915
0.501830817409398,"r2",0.283619044933298
-0.00390929069965918,"r2",0.170897875162493
-1.43242839705972,"r2",-1.11477814720182
1.18060214367143,"r2",1.59757197351655
-0.807015682397873,"r2",-0.630557241302874
0.328069180874033,"r2",0.579025222746098
0.809812074732058,"r2",0.760574044668995
-1.34952671431748,"r2",-1.09258067406485
0.919359323257227,"r2",1.19881497115522
-0.175879276046557,"r2",-0.173594650657611
1.02791374573523,"r2",1.2981261580748
0.478538974689222,"r2",0.334244120540476
1.46252237554727,"r2",1.06244862403234
-0.917653953902917,"r2",-0.849049868759167
-0.822237982975299,"r2",-0.631769829106665
0.637261030453167,"r2",0.75397155347853
1.47984049696078,"r2",1.99154115300392
-0.329821659973476,"r2",-0.258202984488453
0.190773948391305,"r2",0.217635787829676
0.811699712911856,"r2",1.01984341331178
-0.294130385563011,"r2",-0.072318081715038
-0.0403852482672984,"r2",0.128896593964133
-0.313282404061956,"r2",0.00856147786719961
-0.408301949232953,"r2",-0.667597187948973
-0.477311352612387,"r2",-0.280949038629499
-1.3522695993994,"r2",-1.08890429693201
1.41194269045079,"r2",1.92725686188607
0.718122697538048,"r2",1.2052729426688
0.0705068953487314,"r2",0.2458068822596
2.02840230333842,"r2",2.45950076953972
1.12956667880004,"r2",1.43093983046653
1.89007022984665,"r2",2.22215978718838
-0.339293263225636,"r2",-0.344638661923215
1.77573276432638,"r2",2.42072188567122
-0.140566316642198,"r2",0.099827187967751
0.0440376361487342,"r2",0.203282716775877
-0.154707973692315,"r2",-0.0718808185668715
-1.19373180000617,"r2",-0.868119718714353
0.364253846641775,"r2",0.0187513305196184
0.331622867478547,"r2",0.458620252852392
0.988469858971379,"r2",1.26244929553944
-0.519066218687019,"r2",-0.285646600098814
1.33534853579952,"r2",1.56294027851149
1.27203400056149,"r2",1.80183673855973
-1.29692337962151,"r2",-1.04523380902227
0.252648623764387,"r2",0.415396733297272
-0.52886749960043,"r2",-0.208531423919557
0.637851875789653,"r2",0.859501511800709
1.1143937401448,"r2",1.52691760570432
-0.570649670867793,"r2",-0.482255530345753
0.953271162659132,"r2",1.1957001516368
-0.564652157529842,"r2",-0.341372459653941
-0.637834045180064,"r2",-0.423222657911185
-1.4671798368706,"r2",-1.17327039392801
1.10478179845954,"r2",1.28393626444587
-0.534892368466939,"r2",-0.314203862961082
-0.199081374569709,"r2",-0.126774148097397
-1.11923451545837,"r2",-0.97184017664747
0.654212270691942,"r2",1.00757410844968
-0.675287069966402,"r2",-0.495651271749067
-0.345446100354205,"r2",-0.253185792618525
0.424374521121742,"r2",0.605815902148627
2.01115737425741,"r2",2.59674182451554
0.0674846162106502,"r2",0.17915016427253
0.232296215982536,"r2",0.462168813560467
-0.812932519816569,"r2",-0.682751169391106
-0.763164909693084,"r2",-0.596654788505738
-0.699114124445773,"r2",-0.531067958979536
1.5594313944975,"r2",1.97963032766093
-0.0295381025431409,"r2",0.0778529826802809
-1.03891921648398,"r2",-0.818724299907889
-0.412165775008385,"r2",-0.241969969223893
1.09312092296084,"r2",1.10422490306808
1.3566758373593,"r2",1.37070469331337
0.78130537308995,"r2",0.964675529462839
2.0383781109349,"r2",2.80471578651828
-0.32694456746419,"r2",-0.548531617666656
2.3795613502789,"r2",3.11717409127542
-1.00957674722594,"r2",-0.782729521241196
0.954162048892964,"r2",0.739149077690513
0.465222588694554,"r2",0.282118524628206
0.670676110829371,"r2",0.950176498837003
0.935939382473599,"r2",0.980383549220684
0.0225497970833668,"r2",-0.0708537892333527
-0.160066492989867,"r2",0.0119514820126115
-1.93385740813435,"r2",-1.49142674308898
0.978662893915321,"r2",1.04949494252466
1.17965647296356,"r2",1.62920851422863
0.119775777299978,"r2",0.360830457382223
-0.882082971839102,"r2",-0.656216292974955
-0.468068809604575,"r2",-0.296896940125105
-1.09756461653933,"r2",-0.768767124357336
-1.16363488185288,"r2",-1.0167075296328
0.983449238570225,"r2",1.19117377098023
0.390779880051604,"r2",0.5126649190789
0.587234932985711,"r2",0.727721347499585
1.04981007157035,"r2",1.23957347127637
1.74009871078653,"r2",2.11388494016732
1.72667589800663,"r2",2.23154710460267
1.20481563383982,"r2",1.51641539644179
-0.516860260132896,"r2",-0.310171638602686
0.757137021615196,"r2",0.85266372376156
0.459739182461866,"r2",0.607001027294866
0.576448567351156,"r2",0.760940185418645
-1.50044572331586,"r2",-1.16440204149557
0.379799441985835,"r2",0.426000669728907
0.7886854398774,"r2",1.07745744838344
1.15581350126895,"r2",1.54998328388232
-1.83098578180959,"r2",-1.3491562831512
1.42841832567459,"r2",1.6092131711276
0.995677412337722,"r2",1.16794436912285
0.299650990857483,"r2",0.237813284403931
0.345858865804745,"r2",0.563658223994055
0.118119137810273,"r2",0.116367950595026
-1.11972145557194,"r2",-0.911000897466183
1.4153256347736,"r2",1.92463782528151
-0.562631683655206,"r2",-0.590412257671393
1.27341208763121,"r2",1.42662903335007
0.147450649514856,"r2",0.356445235446783
-1.18886085667267,"r2",-1.0449972814858
1.12650466451115,"r2",1.280658038565
1.67845666382676,"r2",2.24837029777614
1.66634911158928,"r2",2.02677604321279
-0.0429176372538105,"r2",0.0809386062731029
-0.906774312904057,"r2",-0.829145483245986
0.348859105042546,"r2",0.338825936804302
-0.34545731787651,"r2",-0.127950583547602
1.13670993033398,"r2",1.49238066007814
-0.44515117840375,"r2",-0.494912398075574
-0.938250965626533,"r2",-0.805120813502233
-0.0317175045023226,"r2",-0.147606886835402
0.579625974858359,"r2",0.699845795656836
-1.31620002558007,"r2",-1.07183251631368
0.621856335916364,"r2",0.620139978938763
-0.394377061795975,"r2",-0.400099183126121
0.0701888579214047,"r2",0.181017724014946
0.277878291176351,"r2",0.151857538676929
0.00991066349398961,"r2",-0.107880706170571
0.137659581137418,"r2",0.445001021875824
-0.304236570593131,"r2",-0.0426468818878949
0.380759882696116,"r2",0.412006891597163
-0.545855434244206,"r2",-0.312250110218817
-1.85911870152352,"r2",-1.31294475153709
0.933939535524498,"r2",1.20499863019371
-1.00806315225787,"r2",-0.75036460272422
-0.325374606368251,"r2",-0.0833904459141356
1.05277171423454,"r2",1.17662629505185
-1.04855283534649,"r2",-0.880182833725962
-2.2264081098082,"r2",-1.56732663892264
0.745222798740508,"r2",0.499823831773942
-0.885970297172784,"r2",-0.642985481823047
0.574624369458403,"r2",0.4678421091485
0.432464973869866,"r2",0.54500776189397
1.70470317334583,"r2",2.1997850449757
0.422518260863796,"r2",0.589358751004499
-1.01238370438524,"r2",-0.642084625491675
1.1911804941766,"r2",1.56956586817529
-0.493419075764764,"r2",-0.623766996623168
-0.520299804712529,"r2",-0.614935448640453
-0.717340369750179,"r2",-0.643064336795979
0.0849925480363884,"r2",0.0617788161210919
-0.0978928411568271,"r2",0.07536217502868
-0.337818417202358,"r2",0.0379333522974213
-0.223775717689208,"r2",0.083177431907716
-0.674257314129137,"r2",-0.535445523360103
-0.608417010671751,"r2",-0.675171763522535
1.32232240328268,"r2",1.85913799191137
-1.69606758814016,"r2",-1.23708163877583
-0.897121683626532,"r2",-0.602547051939808
-0.856704305484599,"r2",-0.835648398051978
-0.618396877842435,"r2",-0.508363972662395
0.846697303922077,"r2",1.28417554464672
1.58993794370253,"r2",1.88793391495843
0.678695580938909,"r2",0.976891700739825
0.533299277710076,"r2",0.739471794316122
-0.199236507544926,"r2",-0.195265842565255
1.33021921574474,"r2",1.73222833383832
-0.852510340374569,"r2",-0.64343709363427
0.0802431200364183,"r2",0.149954674587607
0.0754106875521978,"r2",0.150669849461285
-0.501141733182749,"r2",-0.491452755100178
0.206511632003331,"r2",0.329192764937302
0.535763081026802,"r2",0.673795505626812
0.0331887170033867,"r2",0.163594664965163
1.01833009450784,"r2",1.26752143084667
-1.70515448719745,"r2",-1.27173745706045
0.473501936742987,"r2",0.420240153954338
0.0672227500597351,"r2",-0.114171023034245
0.198596395794496,"r2",0.373107300500933
-0.327077293338932,"r2",-0.138279542969044
1.05661432241477,"r2",1.34073985217746
0.959718783340906,"r2",1.27182372744606
0.778405800361011,"r2",1.05418361736
-0.102922783361944,"r2",0.0800070475331513
0.337839843541365,"r2",0.534553768862561
0.383992237952805,"r2",0.518612855256882
-1.62034796794441,"r2",-1.19985115710687
0.917382450545389,"r2",1.1208034841107
-1.762931828852,"r2",-1.34865107561464
0.641397617035276,"r2",0.837573154797154
-0.261512612916296,"r2",-0.110004319626861
0.605171749968981,"r2",0.856219389969158
0.600216310303128,"r2",0.783299420930418
0.953613894306711,"r2",1.23346067602684
-0.122688727044967,"r2",-0.179012491531516
-0.947305189376282,"r2",-0.894162873866569
-0.300923577803789,"r2",-0.0886983395987552
-0.270319290092613,"r2",-0.146120200740347
-0.391700209088248,"r2",-0.41188221396802
1.12449809321829,"r2",1.36019179155053
-0.143907131926385,"r2",-0.420920053811033
-0.125306771863473,"r2",-0.420415015820514
0.242719081532357,"r2",0.208351698853507
0.944474576830407,"r2",1.31449445987355
0.435070209863289,"r2",0.508716584943039
0.168154152384443,"r2",0.159232812216936
1.09115663119759,"r2",1.43150818639679
1.34199191193454,"r2",1.84871201558665
-1.65485291992466,"r2",-1.2023519557049
0.713189076846092,"r2",0.447019736277551
-0.506658569421438,"r2",-0.350554129175058
-0.585699102298359,"r2",-0.46524959763021
-0.335154000314674,"r2",-0.316983685511038
0.26054226963965,"r2",0.181129711862543
-0.329827004966125,"r2",-0.0914746688489844
-0.0161522088251799,"r2",0.151347401613531
-0.0864864452124443,"r2",-0.115256252362449
-0.114408465625857,"r2",-0.0829202566866062
0.934170588205364,"r2",1.17942187751469
0.169726888442999,"r2",0.0269130774713814
0.409018865658909,"r2",0.561996568892804
0.632138405992442,"r2",0.791600085024018
-0.315890439971756,"r2",-0.382966198110191
0.876615938248352,"r2",0.920039765354184
1.27613916885942,"r2",1.75562518566594
1.84174652781883,"r2",2.2808915281824
0.141946346235404,"r2",0.352679167554425
-0.0525934574896601,"r2",0.0618029081362202
0.109514094514692,"r2",-0.0528695671564768
0.485887282333298,"r2",0.627328277770663
